mId;veiID;dt;lat;lon;vel;mun;uf;via
173559535131;526684;2026-02-26T10:27:59-03:00;-23.6421;-46.7168;0;SÃO PAULO;SP;Próx. Rua Missionários
173559535652;526684;2026-02-26T10:28:01-03:00;-23.6421;-46.7168;0;SÃO PAULO;SP;Próx. Rua Missionários
173559536026;369657;2026-02-26T10:23:54-03:00;-9.0953;-35.7545;78;JOAQUIM GOMES;AL;BR-101
173559541076;237007;2026-02-26T10:28:12-03:00;-22.5511;-47.4271;44;LIMEIRA;SP;Anel Viário
173559541536;369657;2026-02-26T10:24:00-03:00;-9.0964;-35.7548;78;JOAQUIM GOMES;AL;BR-101
173559544934;514901;2026-02-26T10:28:29-03:00;-23.3461;-46.8497;0;CAJAMAR;SP;Próx. Avenida Marginal do Ribeirão dos Cristais
173559545536;607111;2026-02-26T10:28:15-03:00;-23.4956;-47.3923;63;SOROCABA;SP;Próx. Avenida Bandeirantes
173559546237;369657;2026-02-26T10:25:12-03:00;-9.1088;-35.7594;78;JOAQUIM GOMES;AL;BR-101
173559547267;600123;2026-02-26T10:28:19-03:00;-23.2526;-47.0911;63;CABREÚVA;SP;Rodovia Dom Gabriel Paulino Bueno Couto
173559547908;514901;2026-02-26T10:28:32-03:00;-23.3461;-46.8497;0;CAJAMAR;SP;Próx. Avenida Marginal do Ribeirão dos Cristais
173559550796;369657;2026-02-26T10:26:30-03:00;-9.1209;-35.7659;78;JOAQUIM GOMES;AL;BR-101
173559553582;513660;2026-02-26T10:26:39-03:00;-8.9222;-35.6367;72;NOVO LINO;AL;BR-101
173559554155;99407;2026-02-26T10:28:23-03:00;-22.493;-47.403;0;CORDEIRÓPOLIS;SP;Próx. Rodovia Anhanguera
173559555381;369657;2026-02-26T10:28:10-03:00;-9.1358;-35.7714;78;JOAQUIM GOMES;AL;BR-101
173559556789;564824;2026-02-26T10:28:13-03:00;-22.9946;-46.7897;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173559558372;607111;2026-02-26T10:28:30-03:00;-23.4936;-47.3906;76;SOROCABA;SP;Próx. 91
173559559068;99519;2026-02-26T10:28:35-03:00;-20.1036;-47.7901;70;ARAMINA;SP;Via Anhanguera
173559559513;514901;2026-02-26T10:28:47-03:00;-23.346;-46.8497;0;CAJAMAR;SP;Próx. Avenida Marginal do Ribeirão dos Cristais
173559559761;597976;2026-02-26T10:28:35-03:00;-23.5021;-46.6562;0;SÃO PAULO;SP;Rua Galiléia
173559560057;526684;2026-02-26T10:28:32-03:00;-23.6421;-46.7168;0;SÃO PAULO;SP;Próx. Rua Missionários
173559560201;476419;2026-02-26T10:28:35-03:00;-22.9947;-46.7898;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173559562024;272113;2026-02-26T10:28:08-03:00;-22.7574;-46.1573;0;CAMANDUCAIA;MG;Rodovia Fernão Dias
173559562184;272113;2026-02-26T10:28:08-03:00;-22.7574;-46.1573;0;CAMANDUCAIA;MG;Rodovia Fernão Dias
173559562894;590994;2026-02-26T10:28:40-03:00;-21.4643;-42.0393;0;SANTO ANTÔNIO DE PÁDUA;RJ;Próx. RJ-186
173559564252;272113;2026-02-26T10:24:22-03:00;-22.7574;-46.1572;-1;CAMANDUCAIA;MG;Rodovia Fernão Dias
173559564477;598495;2026-02-26T10:28:37-03:00;-22.988;-46.8477;0;ITATIBA;SP;Rua Assad Antônio Nazar
173559564528;514349;2026-02-26T10:27:11-03:00;-22.7883;-46.2439;63;ITAPEVA;MG;Rodovia Fernão Dias
173559564617;539116;2026-02-26T10:28:35-03:00;-23.4269;-46.3884;17;GUARULHOS;SP;Próx. Avenida Amâncio Gaiolli
173559565382;536312;2026-02-26T10:28:31-03:00;-23.3847;-46.8385;67;CAJAMAR;SP;Rodovia Anhanguera
173559566288;607111;2026-02-26T10:28:40-03:00;-23.4917;-47.3901;76;SOROCABA;SP;Rodovia Doutor Celso Charuri
173559570412;514349;2026-02-26T10:27:25-03:00;-22.79;-46.2453;63;EXTREMA;MG;Rodovia Fernão Dias
173559572039;473398;2026-02-26T10:28:46-03:00;-22.9945;-46.7896;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173559572644;373877;2026-02-26T10:22:35-03:00;-16.0939;-42.213;80;SALINAS;MG;BR-251
173559572724;564553;2026-02-26T10:28:47-03:00;-23.5584;-46.6686;0;SÃO PAULO;SP;Avenida Rebouças
173559572756;99519;2026-02-26T10:28:52-03:00;-20.101;-47.7899;60;ARAMINA;SP;Via Anhanguera
173559575011;247319;2026-02-26T10:28:53-03:00;-22.9945;-46.7901;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173559575891;514349;2026-02-26T10:27:31-03:00;-22.7909;-46.2455;63;EXTREMA;MG;Rodovia Fernão Dias
173559575976;539116;2026-02-26T10:28:53-03:00;-23.4262;-46.3877;13;GUARULHOS;SP;Próx. Avenida Júlia Gaiolli
173559577297;125550;2026-02-26T10:28:53-03:00;-22.9945;-46.7897;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173559579211;369657;2026-02-26T10:29:01-03:00;-9.1451;-35.7691;78;JOAQUIM GOMES;AL;BR-101
173559580568;597976;2026-02-26T10:29:00-03:00;-23.5021;-46.6562;0;SÃO PAULO;SP;Rua Galiléia
173559581331;514349;2026-02-26T10:27:47-03:00;-22.7931;-46.2469;68;EXTREMA;MG;Rodovia Fernão Dias
173559582873;599704;2026-02-26T10:29:02-03:00;-22.9309;-46.9189;68;VALINHOS;SP;Rodovia Dom Pedro I
173559586464;514349;2026-02-26T10:28:16-03:00;-22.7928;-46.2517;61;EXTREMA;MG;Rodovia Fernão Dias
173559587690;551549;2026-02-26T10:29:06-03:00;-23.1668;-46.9144;75;JUNDIAÍ;SP;Avenida Hamilton Ungaro
173559591628;539116;2026-02-26T10:29:10-03:00;-23.4257;-46.3879;19;GUARULHOS;SP;Próx. Avenida Júlia Gaiolli
173559591845;514349;2026-02-26T10:28:22-03:00;-22.7936;-46.2524;64;EXTREMA;MG;Rodovia Fernão Dias
173559592353;539116;2026-02-26T10:29:12-03:00;-23.4257;-46.3879;19;GUARULHOS;SP;Próx. Avenida Júlia Gaiolli
173559592693;99519;2026-02-26T10:29:17-03:00;-20.0977;-47.7897;50;ARAMINA;SP;Via Anhanguera
173559592715;272113;2026-02-26T10:23:21-03:00;-22.7574;-46.1572;0;CAMANDUCAIA;MG;Rodovia Fernão Dias
173559596804;514349;2026-02-26T10:28:26-03:00;-22.7941;-46.2528;66;EXTREMA;MG;Rodovia Fernão Dias
173559599188;514349;2026-02-26T10:28:28-03:00;-22.7944;-46.253;67;EXTREMA;MG;Rodovia Fernão Dias
173559603531;475971;2026-02-26T10:29:27-03:00;-23.0263;-46.7508;68;ITATIBA;SP;Rodovia Dom Pedro I
173559605483;93935;2026-02-26T10:29:22-03:00;-22.9944;-46.7898;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173559606500;514349;2026-02-26T10:28:36-03:00;-22.7955;-46.2538;69;EXTREMA;MG;Rodovia Fernão Dias
173559607975;470266;2026-02-26T10:29:32-03:00;-22.9668;-45.432;0;PINDAMONHANGABA;SP;Próx. Rodovia Presidente Dutra
173559610191;536312;2026-02-26T10:29:41-03:00;-23.3745;-46.8419;56;CAJAMAR;SP;Rodovia Anhanguera
173559611444;514349;2026-02-26T10:29:37-03:00;-22.7992;-46.2624;67;EXTREMA;MG;Rodovia Fernão Dias
173559613683;272113;2026-02-26T10:24:30-03:00;-22.7574;-46.1572;0;CAMANDUCAIA;MG;Rodovia Fernão Dias
173559613686;272113;2026-02-26T10:24:41-03:00;-22.7574;-46.1572;0;CAMANDUCAIA;MG;Rodovia Fernão Dias
173559613881;514349;2026-02-26T10:28:43-03:00;-22.7966;-46.2545;71;EXTREMA;MG;Rodovia Fernão Dias
173559616221;272113;2026-02-26T10:23:22-03:00;-22.7574;-46.1572;0;CAMANDUCAIA;MG;Rodovia Fernão Dias
173559616228;272113;2026-02-26T10:28:22-03:00;-22.7574;-46.1573;0;CAMANDUCAIA;MG;Rodovia Fernão Dias
173559616312;607111;2026-02-26T10:29:42-03:00;-23.4811;-47.3853;76;SOROCABA;SP;Rodovia Doutor Celso Charuri
173559619813;99519;2026-02-26T10:29:51-03:00;-20.0931;-47.7894;66;ARAMINA;SP;Via Anhanguera
173559620672;607111;2026-02-26T10:29:46-03:00;-23.4805;-47.3847;77;SOROCABA;SP;Rodovia Doutor Celso Charuri
173559623651;512788;2026-02-26T10:29:52-03:00;-22.9937;-46.7904;3;ITATIBA;SP;Próx. 102
173559626605;476025;2026-02-26T10:29:54-03:00;-22.9946;-46.7899;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173559626628;373564;2026-02-26T10:29:54-03:00;-23.0113;-46.7645;78;ITATIBA;SP;Rodovia Dom Pedro I
173559627519;369267;2026-02-26T10:30:01-03:00;-22.4904;-47.4016;0;CORDEIRÓPOLIS;SP;Próx. Rodovia Anhanguera
173559628168;539116;2026-02-26T10:29:58-03:00;-23.4247;-46.3875;9;GUARULHOS;SP;Próx. Avenida Júlia Gaiolli
173559628401;478987;2026-02-26T10:29:51-03:00;-23.4921;-46.5574;0;GUARULHOS;SP;Próx. Rua Olavo Bilac
173559628867;125429;2026-02-26T10:29:56-03:00;-22.4905;-47.4024;0;CORDEIRÓPOLIS;SP;Próx. Rodovia Anhanguera
173559630020;514901;2026-02-26T10:30:16-03:00;-23.3461;-46.8497;0;CAJAMAR;SP;Próx. Avenida Marginal do Ribeirão dos Cristais
173559630503;536079;2026-02-26T10:29:59-03:00;-22.4915;-47.3997;0;CORDEIRÓPOLIS;SP;Próx. Rodovia Anhanguera
173559633281;514349;2026-02-26T10:28:43-03:00;-22.7966;-46.2545;71;EXTREMA;MG;Rodovia Fernão Dias
173559634091;593351;2026-02-26T10:30:02-03:00;-23.7293;-46.5796;0;SÃO BERNARDO DO CAMPO;SP;Próx. Rua Thomás Antônio Gonzaga
173559637774;536312;2026-02-26T10:29:50-03:00;-23.3738;-46.8429;52;CAJAMAR;SP;Rodovia Anhanguera
173559639350;373564;2026-02-26T10:30:11-03:00;-23.0084;-46.7659;72;ITATIBA;SP;Rodovia Dom Pedro I
173559639994;548332;2026-02-26T10:30:15-03:00;-23.427;-46.3898;0;GUARULHOS;SP;Próx. Avenida Amâncio Gaiolli
173559640407;513660;2026-02-26T10:11:38-03:00;-8.8012;-35.6255;76;XEXÉU;PE;BR-101
173559640415;513660;2026-02-26T10:16:39-03:00;-8.8371;-35.6386;71;XEXÉU;PE;BR-101
173559640418;513660;2026-02-26T10:21:39-03:00;-8.8812;-35.6296;35;NOVO LINO;AL;BR-101
173559640420;513660;2026-02-26T10:26:39-03:00;-8.9223;-35.6367;72;NOVO LINO;AL;BR-101
173559640665;513660;2026-02-26T10:30:09-03:00;-8.9459;-35.6593;66;NOVO LINO;AL;BR-101
173559641295;514349;2026-02-26T10:28:57-03:00;-22.7986;-46.256;67;EXTREMA;MG;Rodovia Fernão Dias
173559641583;536576;2026-02-26T10:30:16-03:00;-23.7455;-46.5514;0;SÃO BERNARDO DO CAMPO;SP;Próx. Rua Pastor Tito Rodrigues Linhares
173559642182;512704;2026-02-26T10:30:12-03:00;-8.3402;-34.992;0;CABO DE SANTO AGOSTINHO;PE;Próx. Estrada Tdr Norte
173559643228;513660;2026-02-26T10:00:39-03:00;-8.7013;-35.6087;68;PALMARES;PE;BR-101
173559643440;536312;2026-02-26T10:29:59-03:00;-23.3729;-46.8437;42;CAJAMAR;SP;Rodovia Anhanguera
173559645885;374271;2026-02-26T10:30:22-03:00;-22.994;-46.7902;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173559647201;474689;2026-02-26T10:30:25-03:00;-22.5547;-45.7714;0;PARAISÓPOLIS;MG;Próx. Avenida José Pereira de Souza Dias
173559648971;536312;2026-02-26T10:30:26-03:00;-23.3714;-46.8442;14;CAJAMAR;SP;Rodovia Anhanguera
173559649114;607111;2026-02-26T10:30:22-03:00;-23.475;-47.3807;76;SOROCABA;SP;Rodovia Doutor Celso Charuri
173559649769;596786;2026-02-26T10:30:20-03:00;-22.9948;-46.7897;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173559649895;369657;2026-02-26T10:30:28-03:00;-9.1599;-35.7672;73;FLEXEIRAS;AL;BR-101
173559652348;513660;2026-02-26T10:00:50-03:00;-8.7033;-35.6081;70;PALMARES;PE;BR-101
173559655605;596469;2026-02-26T10:30:30-03:00;-22.5554;-47.3709;0;LIMEIRA;SP;Próx. Rua Ângelo Santa Rosa
173559656000;512788;2026-02-26T10:30:31-03:00;-22.9934;-46.7907;5;ITATIBA;SP;Próx. 102
173559658926;590962;2026-02-26T10:30:37-03:00;-22.493;-47.4022;0;CORDEIRÓPOLIS;SP;Próx. Rodovia Anhanguera
173559659249;513660;2026-02-26T10:01:54-03:00;-8.7132;-35.6099;56;PALMARES;PE;BR-101
173559659340;516069;2026-02-26T10:30:13-03:00;-22.9937;-46.7904;0;ITATIBA;SP;Próx. 102
173559659395;313628;2026-02-26T10:30:34-03:00;-22.988;-46.8477;0;ITATIBA;SP;Rua Assad Antônio Nazar
173559659644;513660;2026-02-26T10:02:29-03:00;-8.7187;-35.6101;77;PALMARES;PE;BR-101
173559660874;473878;2026-02-26T10:30:39-03:00;-22.9871;-46.8042;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173559665380;514349;2026-02-26T10:29:06-03:00;-22.7995;-46.2572;67;EXTREMA;MG;Rodovia Fernão Dias
173559667592;548321;2026-02-26T10:30:41-03:00;-8.3402;-34.992;0;CABO DE SANTO AGOSTINHO;PE;Próx. Estrada Tdr Norte
173559669295;513660;2026-02-26T10:03:09-03:00;-8.7258;-35.6092;66;PALMARES;PE;BR-101
173559670670;600362;2026-02-26T10:30:53-03:00;-22.9946;-46.7899;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173559671026;514349;2026-02-26T10:29:16-03:00;-22.7998;-46.259;67;EXTREMA;MG;Rodovia Fernão Dias
173559673317;477750;2026-02-26T10:30:55-03:00;-23.4234;-46.5712;56;SÃO PAULO;SP;Próx. Rodoanel Mário Covas
173559674394;513660;2026-02-26T10:03:22-03:00;-8.728;-35.6093;70;PALMARES;PE;BR-101
173559675944;514349;2026-02-26T10:30:45-03:00;-22.8033;-46.2715;56;EXTREMA;MG;Rodovia Fernão Dias
173559677838;593351;2026-02-26T10:30:57-03:00;-23.7294;-46.5796;0;SÃO BERNARDO DO CAMPO;SP;Próx. Rua Thomás Antônio Gonzaga
173559677870;513660;2026-02-26T10:03:24-03:00;-8.7284;-35.6092;70;PALMARES;PE;BR-101
173559680115;547535;2026-02-26T10:30:54-03:00;-8.3402;-34.992;0;CABO DE SANTO AGOSTINHO;PE;Próx. Estrada Tdr Norte
173559683666;513660;2026-02-26T10:03:46-03:00;-8.7324;-35.6093;77;PALMARES;PE;BR-101
173559684455;593351;2026-02-26T10:31:03-03:00;-23.7294;-46.5796;0;SÃO BERNARDO DO CAMPO;SP;Próx. Rua Thomás Antônio Gonzaga
173559686627;498872;2026-02-26T10:31:13-03:00;-22.9945;-46.7902;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173559687257;536312;2026-02-26T10:31:14-03:00;-23.3693;-46.8451;29;CAJAMAR;SP;Rodovia Anhanguera
173559690625;597976;2026-02-26T10:31:17-03:00;-23.5019;-46.6564;22;SÃO PAULO;SP;Rua Galiléia
173559691088;374271;2026-02-26T10:31:15-03:00;-22.9939;-46.7902;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173559691820;551549;2026-02-26T10:31:14-03:00;-23.1565;-46.8921;74;JUNDIAÍ;SP;Rodovia João Cereser
173559693152;536312;2026-02-26T10:31:20-03:00;-23.3689;-46.8453;24;CAJAMAR;SP;Rodovia Anhanguera
173559693154;475971;2026-02-26T10:31:15-03:00;-23.0124;-46.7638;76;ITATIBA;SP;Rodovia Dom Pedro I
173559694100;513660;2026-02-26T10:03:56-03:00;-8.7342;-35.6098;74;PALMARES;PE;BR-101
173559694413;513660;2026-02-26T10:04:05-03:00;-8.7359;-35.6099;77;PALMARES;PE;BR-101
173559694729;99630;2026-02-26T10:31:23-03:00;-22.9943;-46.7899;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173559694952;607111;2026-02-26T10:31:15-03:00;-23.4654;-47.3818;77;SOROCABA;SP;Rodovia Doutor Celso Charuri
173559696058;595115;2026-02-26T10:31:22-03:00;-22.9945;-46.7901;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173559696611;475971;2026-02-26T10:31:17-03:00;-23.0121;-46.764;77;ITATIBA;SP;Rodovia Dom Pedro I
173559697146;514901;2026-02-26T10:31:36-03:00;-23.346;-46.8497;0;CAJAMAR;SP;Próx. Avenida Marginal do Ribeirão dos Cristais
173559699330;475971;2026-02-26T10:31:17-03:00;-23.0119;-46.7641;77;ITATIBA;SP;Rodovia Dom Pedro I
173559700101;536312;2026-02-26T10:31:30-03:00;-23.3683;-46.8455;29;CAJAMAR;SP;Rodovia Anhanguera
173559700119;474689;2026-02-26T10:31:27-03:00;-22.5547;-45.7714;0;PARAISÓPOLIS;MG;Próx. Avenida José Pereira de Souza Dias
173559701952;475971;2026-02-26T10:31:17-03:00;-23.0119;-46.7641;77;ITATIBA;SP;Rodovia Dom Pedro I
173559702900;513660;2026-02-26T10:04:12-03:00;-8.7372;-35.6096;76;PALMARES;PE;BR-101
173559703071;484941;2026-02-26T10:31:26-03:00;-22.9473;-46.5233;0;BRAGANÇA PAULISTA;SP;Próx. Avenida Francisco Samuel Luchesi Filho
173559707041;99519;2026-02-26T10:31:37-03:00;-20.0756;-47.7883;63;ARAMINA;SP;Via Anhanguera
173559707475;513660;2026-02-26T10:05:04-03:00;-8.7452;-35.605;66;PALMARES;PE;BR-101
173559707481;536312;2026-02-26T10:31:38-03:00;-23.3675;-46.8457;35;CAJAMAR;SP;Rodovia Anhanguera
173559708714;373564;2026-02-26T10:31:34-03:00;-23.0024;-46.7776;78;ITATIBA;SP;Rodovia Dom Pedro I
173559710118;513660;2026-02-26T10:05:06-03:00;-8.7454;-35.6048;66;PALMARES;PE;BR-101
173559712878;513660;2026-02-26T10:31:39-03:00;-8.9554;-35.6697;77;NOVO LINO;AL;BR-101
173559714904;474689;2026-02-26T10:31:46-03:00;-22.5547;-45.7713;0;PARAISÓPOLIS;MG;Próx. Avenida José Pereira de Souza Dias
173559716462;514901;2026-02-26T10:31:38-03:00;-23.346;-46.8497;0;CAJAMAR;SP;Próx. Avenida Marginal do Ribeirão dos Cristais
173559719088;513660;2026-02-26T10:05:20-03:00;-8.7478;-35.6036;79;PALMARES;PE;BR-101
173559719291;232270;2026-02-26T10:31:48-03:00;-22.9947;-46.7897;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173559720771;593867;2026-02-26T10:31:25-03:00;-15.0012;-40.9373;46;VITÓRIA DA CONQUISTA;BA;BR-116
173559721548;539116;2026-02-26T10:31:51-03:00;-23.4237;-46.3878;4;GUARULHOS;SP;Próx. Avenida Júlia Gaiolli
173559721907;125359;2026-02-26T10:31:27-03:00;-18.8782;-48.9558;72;MONTE ALEGRE DE MINAS;MG;BR-365
173559723705;516640;2026-02-26T10:31:52-03:00;-30.0102;-51.319;0;ELDORADO DO SUL;RS;Rua Júlio Ricardo Mottin
173559724001;99407;2026-02-26T10:31:52-03:00;-22.493;-47.403;0;CORDEIRÓPOLIS;SP;Próx. Rodovia Anhanguera
173559724399;513660;2026-02-26T10:05:26-03:00;-8.749;-35.6034;77;PALMARES;PE;BR-101
173559725157;471939;2026-02-26T10:31:52-03:00;-23.4271;-46.3806;0;GUARULHOS;SP;Próx. Avenida Narain Singh
173559725565;593867;2026-02-26T10:27:32-03:00;-15.0312;-40.9607;76;VITÓRIA DA CONQUISTA;BA;BR-116
173559727237;536312;2026-02-26T10:31:38-03:00;-23.3676;-46.8456;35;CAJAMAR;SP;Rodovia Anhanguera
173559728648;478987;2026-02-26T10:31:57-03:00;-23.4921;-46.5574;0;GUARULHOS;SP;Próx. Rua Olavo Bilac
173559737074;477048;2026-02-26T10:32:14-03:00;-22.9945;-46.7899;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173559738004;539116;2026-02-26T10:32:13-03:00;-23.4235;-46.3879;13;GUARULHOS;SP;Próx. Avenida Júlia Gaiolli
173559739406;512788;2026-02-26T10:32:07-03:00;-22.9921;-46.79;8;ITATIBA;SP;Próx. Rodovia Alkindar Monteiro Junqueira
173559740158;374271;2026-02-26T10:32:15-03:00;-22.994;-46.7902;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173559740448;477750;2026-02-26T10:32:19-03:00;-23.4188;-46.5792;45;SÃO PAULO;SP;Rodovia Fernão Dias
173559743067;600123;2026-02-26T10:32:21-03:00;-23.2597;-47.1293;52;CABREÚVA;SP;Rodovia Dom Gabriel Paulino Bueno Couto
173559747299;514349;2026-02-26T10:32:21-03:00;-22.8121;-46.2844;61;EXTREMA;MG;Rodovia Fernão Dias
173559748437;99519;2026-02-26T10:32:26-03:00;-20.0677;-47.7886;66;IGARAPAVA;SP;Rodovia Anhanguera
173559748515;607111;2026-02-26T10:32:24-03:00;-23.4535;-47.3834;77;SOROCABA;SP;Rodovia Doutor Celso Charuri
173559749286;593867;2026-02-26T10:32:10-03:00;-14.9963;-40.9332;68;VITÓRIA DA CONQUISTA;BA;BR-116
173559750113;237007;2026-02-26T10:32:28-03:00;-22.5663;-47.4354;76;LIMEIRA;SP;Rodovia Deputado Laércio Corte
173559751077;536312;2026-02-26T10:31:50-03:00;-23.3665;-46.8458;43;CAJAMAR;SP;Rodovia Anhanguera
173559752326;593867;2026-02-26T10:30:43-03:00;-15.0065;-40.9401;79;VITÓRIA DA CONQUISTA;BA;BR-116
173559753802;99519;2026-02-26T10:32:34-03:00;-20.0665;-47.7887;59;IGARAPAVA;SP;Rodovia Anhanguera
173559756554;236061;2026-02-26T10:32:18-03:00;-22.9879;-46.8455;0;ITATIBA;SP;Rua Regina Regagnin Piovani
173559758785;512788;2026-02-26T10:32:36-03:00;-22.9916;-46.7898;1;ITATIBA;SP;Rodovia Alkindar Monteiro Junqueira
173559761952;475971;2026-02-26T10:32:39-03:00;-23.0034;-46.7745;77;ITATIBA;SP;Rodovia Dom Pedro I
173559762548;514349;2026-02-26T10:32:42-03:00;-22.8118;-46.288;63;EXTREMA;MG;Rodovia Fernão Dias
173559765359;470167;2026-02-26T10:32:43-03:00;-23.4735;-46.5172;0;GUARULHOS;SP;Próx. Rodovia Presidente Dutra
173559766150;513660;2026-02-26T10:05:29-03:00;-8.7495;-35.6033;77;PALMARES;PE;BR-101
173559766830;93958;2026-02-26T10:32:50-03:00;-22.4905;-47.4024;0;CORDEIRÓPOLIS;SP;Próx. Rodovia Anhanguera
173559768512;270998;2026-02-26T10:32:54-03:00;-22.9943;-46.7898;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173559769069;99519;2026-02-26T10:32:52-03:00;-20.0645;-47.7888;36;IGARAPAVA;SP;Rodovia Anhanguera
173559770821;513660;2026-02-26T10:05:53-03:00;-8.7536;-35.6022;70;PALMARES;PE;BR-101
173559774046;514349;2026-02-26T10:32:57-03:00;-22.8129;-46.2903;69;EXTREMA;MG;Próx. Rodovia Fernão Dias
173559774243;536312;2026-02-26T10:33:01-03:00;-23.3616;-46.8484;29;CAJAMAR;SP;Rodovia Anhanguera
173559775977;526684;2026-02-26T10:32:59-03:00;-23.6422;-46.7169;0;SÃO PAULO;SP;Próx. Rua Missionários
173559777381;477750;2026-02-26T10:33:01-03:00;-23.4137;-46.5814;63;SÃO PAULO;SP;Rodovia Fernão Dias
173559777947;539116;2026-02-26T10:32:50-03:00;-23.4222;-46.3883;13;GUARULHOS;SP;Próx. Avenida Júlia Gaiolli
173559778519;513660;2026-02-26T10:07:08-03:00;-8.7616;-35.6078;49;PALMARES;PE;BR-101
173559779418;475417;2026-02-26T10:33:02-03:00;-22.9348;-46.8849;0;VALINHOS;SP;Próx. Rodovia Dom Pedro I
173559779445;477750;2026-02-26T10:33:01-03:00;-23.4136;-46.5814;63;SÃO PAULO;SP;Rodovia Fernão Dias
173559783152;99519;2026-02-26T10:33:10-03:00;-20.0631;-47.7889;26;IGARAPAVA;SP;Rodovia Anhanguera
173559783312;513660;2026-02-26T10:08:04-03:00;-8.766;-35.6156;73;PALMARES;PE;BR-101
173559785079;369657;2026-02-26T10:33:13-03:00;-9.1831;-35.7828;78;FLEXEIRAS;AL;BR-101
173559786089;475971;2026-02-26T10:33:10-03:00;-23.001;-46.7802;76;ITATIBA;SP;Rodovia Dom Pedro I
173559787012;237007;2026-02-26T10:33:12-03:00;-22.5704;-47.4434;75;LIMEIRA;SP;Rodovia Deputado Laércio Corte
173559787689;513660;2026-02-26T10:08:16-03:00;-8.7681;-35.6162;71;PALMARES;PE;BR-101
173559789138;607111;2026-02-26T10:33:15-03:00;-23.4457;-47.3866;66;SOROCABA;SP;Rodovia Doutor Celso Charuri
173559789678;237007;2026-02-26T10:33:14-03:00;-22.5706;-47.4437;76;LIMEIRA;SP;Rodovia Deputado Laércio Corte
173559793764;478987;2026-02-26T10:33:15-03:00;-23.4921;-46.5574;0;GUARULHOS;SP;Próx. Rua Olavo Bilac
173559794141;514901;2026-02-26T10:33:38-03:00;-23.346;-46.8497;0;CAJAMAR;SP;Próx. Avenida Marginal do Ribeirão dos Cristais
173559795510;536312;2026-02-26T10:33:06-03:00;-23.3612;-46.8485;32;CAJAMAR;SP;Rodovia Anhanguera
173559795989;513660;2026-02-26T10:08:47-03:00;-8.7729;-35.6191;73;PALMARES;PE;BR-101
173559797428;512788;2026-02-26T10:33:25-03:00;-22.9912;-46.7894;29;ITATIBA;SP;Rodovia Alkindar Monteiro Junqueira
173559797686;513660;2026-02-26T10:09:07-03:00;-8.7759;-35.6211;72;PALMARES;PE;BR-101
173559798916;99519;2026-02-26T10:33:32-03:00;-20.0616;-47.7888;29;IGARAPAVA;SP;Rodovia Anhanguera
173559799695;564824;2026-02-26T10:33:13-03:00;-22.9946;-46.7897;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173559799706;513660;2026-02-26T10:09:08-03:00;-8.7761;-35.6212;72;PALMARES;PE;BR-101
173559799946;536312;2026-02-26T10:33:11-03:00;-23.3608;-46.8485;35;CAJAMAR;SP;Rodovia Anhanguera
173559800791;475971;2026-02-26T10:33:30-03:00;-22.999;-46.7836;76;ITATIBA;SP;Rodovia Dom Pedro I
173559801515;514349;2026-02-26T10:33:13-03:00;-22.8152;-46.2923;71;EXTREMA;MG;Rodovia Fernão Dias
173559802885;590994;2026-02-26T10:33:40-03:00;-21.4643;-42.0393;0;SANTO ANTÔNIO DE PÁDUA;RJ;Próx. RJ-186
173559803784;514349;2026-02-26T10:33:16-03:00;-22.8156;-46.2925;71;EXTREMA;MG;Rodovia Fernão Dias
173559805248;536312;2026-02-26T10:33:23-03:00;-23.3598;-46.8483;37;CAJAMAR;SP;Rodovia Anhanguera
173559806020;598495;2026-02-26T10:33:37-03:00;-22.988;-46.8477;0;ITATIBA;SP;Rua Assad Antônio Nazar
173559809474;478987;2026-02-26T10:33:38-03:00;-23.4922;-46.5573;0;GUARULHOS;SP;Rua Olavo Bilac
173559810425;512788;2026-02-26T10:33:39-03:00;-22.9916;-46.7907;41;ITATIBA;SP;Rodovia Alkindar Monteiro Junqueira
173559810775;514349;2026-02-26T10:33:28-03:00;-22.8172;-46.2939;71;EXTREMA;MG;BR-381
173559811873;475971;2026-02-26T10:33:44-03:00;-22.9976;-46.786;76;ITATIBA;SP;Rodovia Dom Pedro I
